Sum of CapitalInvestment,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL_PRO_BLEND_OIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_BLEND_SFUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_EXTR_COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_EXTR_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_EXTR_OIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_IMP_COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_IMP_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_IMP_OIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_IMP_UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0.0057,0.0137,0.1117,0.1289,0.1508,0.1627,,0.5762
PHL_PRO_PROC_BIOF,9397.3943,169.1583,174.9857,167.2721,173.9507,170.3401,232.404,227.7243,228.2805,220.3247,0,14.4553,301.4349,315.9493,233.0107,223.0861,272.9084,226.4002,220.7444,205.5451,189.7855,354.5113,359.281,357.5902,340.4296,9564.0774,554.4215,560.1638,562.0393,614.32,575.2064,721.3392,741.4042,749.7844,,29419.7229
PHL_PRO_PROC_BIOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_PROC_COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_PROC_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_PROC_OIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PWR_GAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_SER_HEAT_BIOM,1989.7713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1989.7713
PHL_SER_HEAT_COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_SER_HEAT_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_SER_HEAT_NG,0,1153.4274,143.1882,143.5506,208.9384,132.3787,127.0035,293.2709,129.705,738.7328,137.8124,134.5633,1505.2816,3073.3354,885.3283,1796.926,1553.3042,505.7903,506.8386,575.2197,497.4896,723.722,897.4354,728.8666,1360.8421,738.9962,883.5193,2299.6831,3915.5821,1658.7269,2617.2157,2517.2532,1432.3313,1432.3313,,35448.5901
PHL_SER_HEAT_OIL,6531.1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6531.1307
PHL_SER_HEAT_RES,3421.7516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3421.7516
PHL_SER_UNIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_23WHEEL_ELE,0,305.9689,305.9689,305.9689,305.9919,305.9689,305.9689,305.9689,305.9689,305.9689,611.9609,611.9379,611.9379,611.9609,550.9879,499.1242,449.0531,406.001,407.3431,2012.0109,0,0,480.8324,439.6762,400.9966,381.8145,506.5466,397.5224,1725.4145,0,364.3002,503.7181,508.0617,469.9474,,15704.8915
PHL_TRA_23WHEEL_LIQ,34.8317,88.2995,87.6523,88.5188,90.1894,85.9817,86.1526,86.1611,87.0276,109.736,18.5556,128.8475,84.8338,76.6134,0,0,0,77.073,77.4533,24.9079,133.7307,144.2486,139.9824,145.017,167.7338,76.5619,181.4167,137.9147,122.001,0,3.4923,10.5242,71.7266,72.1068,,2739.2919
PHL_TRA_23WHEEL_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_AVI_LIQ,0,1370.5971,1406.1999,1406.1999,1333.6649,1400.9969,1605.9343,1576.6081,1491.4713,1558.0988,1601.9998,1886.7998,1815.5998,1867.9318,1833.9694,1788.1202,2076.4512,2081.1227,1997.8778,2518.3475,0,3559.9966,3220.0195,2912.4355,2569.2872,2359.0728,2722.2765,2440.5892,2162.4756,3961.4169,0,0,0,0,,58525.561
PHL_TRA_BUS_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_BUS_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_BUS_LIQ,0.0885,172.3942,98.0245,175.7073,99.754,178.9702,100.0134,179.7923,101.7152,181.9356,105.7163,376.1464,211.3762,377.9361,128.4884,213.285,125.5457,210.2394,126.9463,211.07,127.7598,402.4728,233.3049,404.1109,148.8319,235.4171,143.4399,229.3045,144.6808,230.2456,145.7955,424.7192,250.9641,424.2651,,6920.4571
PHL_TRA_BUS_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_BUS_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_CAR_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.3156,1216.9698,1752.5271,2210.5456,2190.8285,2200.9181,2410.5764,1919.2312,2118.9308,2135.645,2133.3849,2131.1688,2034.4594,2033.2883,2022.4231,1088.0474,1611.014,2482.5879,2476.586,2466.0291,,39294.477
PHL_TRA_CAR_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_CAR_LIQ,514.4173,1462.682,1468.3073,1459.7756,1478.2178,1482.3481,1518.7239,1508.4097,1525.7353,1528.9336,1550.6656,1533.8395,1549.2393,1549.9886,0,0,446.8897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20578.1733
PHL_TRA_CAR_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_CAR_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_RAILF_ELE,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.4
PHL_TRA_RAILF_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_RAILF_LIQ,0,0,16,0,16,0,16,16,0,23.9712,16.0284,9.6004,0,16,16,16,16,30.4234,16.0142,26.1141,37.8483,16,48,32,32,32,48,48,32,55.9712,48.0284,57.6004,32,64,,833.6
PHL_TRA_RAILP_ELE,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.4
PHL_TRA_RAILP_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_RAILP_LIQ,0,0,16,0,16,0,16,0,16,7.9712,16.0284,9.6004,0,16,16,16,16,30.4234,16.0142,10.1142,37.8483,32,32,16,48,16,48,32,48,39.9712,48.0284,41.6004,32,64,,753.6001
PHL_TRA_SHIP_AMMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_SHIP_LIQ,0,20962766,20967998,20967598,20946630,20890017,22526704,22400432,22176428,21894182,22760797,23779197,23778797,23541405,23074111,22535166,23100543,22275169,21384163,26651942,0,38627163,34769515,31291915,28162724,25346714,24547138,22113469,19902314,35823992,0,0,0,0,,687198989
PHL_TRA_TRUH_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUH_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUH_LIQ,272.0548,723.1811,736.4755,748.7438,760.0772,770.5567,860.381,806.5488,878.6704,887.1757,939.7298,1036.2269,1039.0426,1042.572,563.0727,898.6775,1562.3251,1565.778,1570.7375,1574.5973,1588.0032,1798.5612,1730.6297,1804.9109,1807.9947,1810.7701,1983.5404,1985.107,1988.2128,1488.4048,1851.0903,2546.9433,2546.9433,2547.8458,,46715.5819
PHL_TRA_TRUH_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUH_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_LIQ,0,1892.8756,1915.4546,1901.2251,1922.7307,1908.6792,2121.1649,2124.8079,2111.0945,2131.5516,2126.2059,2351.2224,2336.542,2357.0493,1242.0078,1242.5448,3464.5184,3485.6223,3470.2791,3490.2838,3484.1203,3951.1731,3952.617,3937.6172,3956.8496,3940.1749,4324.7705,4309.2118,4328.6416,3199.8874,3205.8599,5473.2941,5491.0288,5472.764,,102623.8701
PHL_TRA_TRUL_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_LIQ,0,253.4606,271.6544,254.579,272.7761,255.5772,300.2669,282.7381,301.2723,283.6354,303.2555,314.0382,332.1136,314.7304,170.8648,170.7611,469.4634,487.6791,470.2442,488.422,472.1198,552.0058,533.8518,552.5618,534.6042,552.7434,585.276,603.4035,585.8924,439.9845,440.7158,745.6802,763.4225,745.4274,,14105.2214
PHL_TRA_VAN_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Total,66199.1876,20999882.5,20979174.23,20975779.67,20956617.44,20899016.42,22537420.69,22411201.68,22189058.45,21908032.35,22775360.49,23792915.35,23793651.13,23558649.51,23085213.56,22565765.51,23143626.59,22294720.5,21400299.62,26673036.7,34964.3784,38642545.52,34788322.75,31308643.02,28180933.57,25373088.27,24569238.48,22133865.9,19927172.46,35842820.94,88090.349,50883.2233,28135.6645,24256.1095,,687998582.2
